delivery_id,order_id,delivery_status,delivery_time,rider_id
4468,4468,Delivered,10:53:26,11
4469,4469,Delivered,02:27:25,4
4470,4470,Delivered,09:57:57,30
4471,4471,Delivered,12:29:51,31
4472,4472,Delivered,10:25:28,26
4473,4473,Delivered,06:48:56,20
4474,4474,Delivered,07:53:42,27
4475,4475,Delivered,00:53:43,33
4476,4476,Delivered,06:55:13,11
4477,4477,Delivered,06:53:56,9
4478,4478,Delivered,06:11:12,12
4479,4479,Delivered,01:05:51,2
4480,4480,Delivered,03:37:44,25
4481,4481,Delivered,01:40:33,18
4482,4482,Not Delivered,00:07:04,10
4483,4483,Delivered,02:32:50,9
4484,4484,Delivered,03:07:39,22
4485,4485,Delivered,04:36:18,3
4486,4486,Delivered,11:50:41,7
4487,4487,Not Delivered,08:37:32,10
4488,4488,Delivered,08:14:51,19
4489,4489,Delivered,05:23:22,29
4490,4490,Delivered,03:40:37,31
4491,4491,Delivered,02:43:57,29
4492,4492,Delivered,02:45:23,3
4493,4493,Delivered,01:28:28,4
4494,4494,Not Delivered,12:32:32,5
4495,4495,Delivered,05:35:57,6
4496,4496,Delivered,06:49:09,17
4497,4497,Delivered,03:27:20,28
4498,4498,Delivered,11:29:44,30
4499,4499,Delivered,11:06:56,27
4500,4500,Delivered,08:58:03,21
4501,4501,Not Delivered,11:57:04,7
4502,4502,Delivered,07:37:09,1
4503,4503,Delivered,06:54:42,28
4504,4504,Delivered,01:46:02,13
4505,4505,Delivered,05:07:00,25
4506,4506,Delivered,12:54:14,20
4507,4507,Not Delivered,07:42:48,16
4508,4508,Delivered,07:33:24,32
4509,4509,Delivered,07:54:31,27
4510,4510,Delivered,08:30:21,19
4511,4511,Delivered,12:14:23,21
4512,4512,Delivered,10:08:53,23
4513,4513,Delivered,01:10:22,9
4514,4514,Delivered,12:26:54,17
4515,4515,Delivered,00:40:12,11
4516,4516,Delivered,11:29:52,3
4517,4517,Delivered,01:38:35,32
4518,4518,Delivered,07:39:11,33
4519,4519,Delivered,00:35:51,19
4520,4520,Delivered,10:17:14,7
4521,4521,Delivered,12:28:48,22
4522,4522,Delivered,05:10:43,26
4523,4523,Delivered,11:00:09,33
4524,4524,Delivered,01:57:36,24
4525,4525,Delivered,06:10:04,15
4526,4526,Delivered,12:56:58,8
4527,4527,Delivered,04:23:55,20
4528,4528,Delivered,07:18:16,2
4529,4529,Delivered,05:01:12,11
4530,4530,Delivered,00:59:12,12
4531,4531,Not Delivered,06:52:01,19
4532,4532,Delivered,06:52:30,16
4533,4533,Delivered,08:23:22,14
4534,4534,Delivered,07:12:31,12
4535,4535,Delivered,09:57:58,11
4536,4536,Delivered,12:56:54,14
4537,4537,Delivered,04:26:45,10
4538,4538,Delivered,04:06:04,23
4539,4539,Delivered,01:51:41,16
4540,4540,Delivered,09:17:50,5
4541,4541,Delivered,08:30:31,11
4542,4542,Delivered,11:01:18,25
4543,4543,Delivered,12:23:42,2
4544,4544,Delivered,08:44:05,30
4545,4545,Delivered,05:04:22,27
4546,4546,Delivered,01:54:03,4
4547,4547,Delivered,02:06:57,7
4548,4548,Delivered,10:36:22,2
4549,4549,Delivered,01:38:07,13
4550,4550,Delivered,05:50:52,20
4551,4551,Delivered,02:08:21,3
4552,4552,Delivered,03:20:32,18
4553,4553,Not Delivered,10:38:35,20
4554,4554,Delivered,12:21:17,4
4555,4555,Delivered,10:03:50,14
4556,4556,Delivered,03:50:40,6
4557,4557,Delivered,10:29:50,9
4558,4558,Delivered,03:34:23,19
4559,4559,Delivered,01:37:17,34
4560,4560,Not Delivered,07:08:47,27
4561,4561,Delivered,02:18:18,16
4562,4562,Delivered,09:02:11,29
4563,4563,Delivered,08:50:32,4
4564,4564,Not Delivered,01:29:18,27
4565,4565,Delivered,04:03:45,32
4566,4566,Delivered,12:08:35,8
4567,4567,Delivered,01:52:16,9
4568,4568,Delivered,10:16:49,34
4569,4569,Delivered,03:04:40,9
4570,4570,Delivered,03:56:50,17
4571,4571,Delivered,03:38:19,9
4572,4572,Delivered,09:15:50,8
4573,4573,Delivered,05:25:16,2
4574,4574,Delivered,04:13:46,27
4575,4575,Delivered,05:29:35,5
4576,4576,Delivered,12:34:23,29
4577,4577,Delivered,08:00:47,14
4578,4578,Delivered,01:27:35,27
4579,4579,Delivered,09:53:55,14
4580,4580,Delivered,12:26:48,25
4581,4581,Delivered,12:24:10,15
4582,4582,Delivered,04:11:24,29
4583,4583,Delivered,00:43:08,16
4584,4584,Delivered,06:56:28,4
4585,4585,Delivered,10:11:19,5
4586,4586,Delivered,09:51:29,25
4587,4587,Delivered,10:06:22,15
4588,4588,Delivered,00:07:04,27
4589,4589,Delivered,12:25:40,10
4590,4590,Delivered,10:13:49,15
4591,4591,Delivered,01:01:35,4
4592,4592,Delivered,01:24:33,5
4593,4593,Delivered,07:33:19,2
4594,4594,Delivered,08:07:14,22
4595,4595,Delivered,08:16:05,26
4596,4596,Delivered,11:07:02,13
4597,4597,Delivered,02:14:13,34
4598,4598,Delivered,02:00:31,5
4599,4599,Delivered,11:14:56,22
4600,4600,Delivered,11:39:11,32
4601,4601,Delivered,02:34:32,4
4602,4602,Delivered,02:37:41,2
4603,4603,Delivered,05:42:07,17
4604,4604,Delivered,08:48:36,20
4605,4605,Delivered,02:17:36,6
4606,4606,Not Delivered,08:56:19,27
4607,4607,Delivered,12:20:08,20
4608,4608,Delivered,10:13:29,34
4609,4609,Delivered,10:53:04,34
4610,4610,Not Delivered,02:51:36,5
4611,4611,Delivered,10:06:14,25
4612,4612,Delivered,10:12:45,18
4613,4613,Delivered,06:03:53,19
4614,4614,Delivered,10:49:49,28
4615,4615,Delivered,04:26:33,4
4616,4616,Delivered,08:30:25,13
4617,4617,Delivered,11:44:47,28
4618,4618,Delivered,08:10:58,22
4619,4619,Delivered,00:46:26,23
4620,4620,Delivered,05:52:09,9
4621,4621,Delivered,05:49:59,14
4622,4622,Delivered,09:41:01,20
4623,4623,Delivered,12:51:05,30
4624,4624,Delivered,06:25:25,11
4625,4625,Delivered,10:43:05,21
4626,4626,Delivered,02:55:19,6
4627,4627,Delivered,10:20:17,9
4628,4628,Delivered,08:38:54,2
4629,4629,Delivered,02:07:54,20
4630,4630,Delivered,05:34:17,13
4631,4631,Delivered,07:18:46,7
4632,4632,Delivered,03:10:27,7
4633,4633,Not Delivered,11:27:47,11
4634,4634,Delivered,06:23:27,29
4635,4635,Not Delivered,05:29:49,29
4636,4636,Delivered,00:59:42,17
4637,4637,Delivered,05:12:55,1
4638,4638,Delivered,12:48:30,24
4639,4639,Delivered,08:21:40,21
4640,4640,Delivered,03:32:42,26
4641,4641,Delivered,08:33:58,12
4642,4642,Delivered,05:19:56,16
4643,4643,Delivered,04:23:19,25
4644,4644,Delivered,02:38:59,6
4645,4645,Delivered,05:24:24,2
4646,4646,Delivered,04:10:02,13
4647,4647,Delivered,03:48:14,22
4648,4648,Delivered,12:54:17,23
4649,4649,Delivered,05:52:24,16
4650,4650,Delivered,03:20:00,1
4651,4651,Delivered,04:44:55,14
4652,4652,Delivered,10:04:55,19
4653,4653,Delivered,03:29:34,4
4654,4654,Delivered,02:06:31,28
4655,4655,Delivered,12:23:18,8
4656,4656,Delivered,03:08:41,6
4657,4657,Delivered,02:31:04,6
4658,4658,Delivered,11:38:20,29
4659,4659,Delivered,04:17:10,23
4660,4660,Delivered,01:18:14,23
4661,4661,Delivered,03:21:00,1
4662,4662,Delivered,04:59:54,2
4663,4663,Delivered,11:52:12,15
4664,4664,Delivered,12:43:01,20
4665,4665,Delivered,07:51:02,14
4666,4666,Delivered,02:54:07,21
4667,4667,Delivered,05:03:48,24
4668,4668,Delivered,07:52:16,10
4669,4669,Delivered,05:51:50,31
4670,4670,Delivered,04:23:58,24
4671,4671,Delivered,11:21:37,28
4672,4672,Delivered,10:07:51,19
4673,4673,Delivered,06:16:24,10
4674,4674,Delivered,11:18:01,28
4675,4675,Not Delivered,02:52:19,18
4676,4676,Delivered,09:57:20,28
4677,4677,Delivered,08:31:44,27
4678,4678,Delivered,07:09:25,18
4679,4679,Not Delivered,05:03:48,22
4680,4680,Delivered,02:03:34,32
4681,4681,Delivered,12:41:19,1
4682,4682,Delivered,08:08:49,26
4683,4683,Delivered,10:03:50,33
4684,4684,Delivered,03:31:13,12
4685,4685,Delivered,12:53:15,18
4686,4686,Delivered,10:20:26,12
4687,4687,Delivered,09:16:54,17
4688,4688,Delivered,09:20:35,13
4689,4689,Delivered,08:50:08,21
4690,4690,Delivered,04:39:47,34
4691,4691,Delivered,08:13:17,25
4692,4692,Delivered,11:16:52,15
4693,4693,Delivered,02:55:33,8
4694,4694,Delivered,04:30:51,4
4695,4695,Delivered,03:10:34,29
4696,4696,Delivered,12:42:59,5
4697,4697,Delivered,02:02:17,4
4698,4698,Delivered,03:43:41,13
4699,4699,Delivered,06:30:09,32
4700,4700,Delivered,08:51:00,9
4701,4701,Delivered,06:14:05,25
4702,4702,Delivered,10:19:33,21
4703,4703,Delivered,09:40:50,23
4704,4704,Delivered,10:04:33,17
4705,4705,Delivered,08:56:42,16
4706,4706,Delivered,02:05:28,21
4707,4707,Delivered,08:01:02,9
4708,4708,Delivered,02:27:27,5
4709,4709,Delivered,11:00:58,17
4710,4710,Delivered,02:58:54,25
4711,4711,Delivered,07:33:59,23
4712,4712,Delivered,02:32:15,5
4713,4713,Delivered,01:33:14,23
4714,4714,Delivered,10:29:16,32
4715,4715,Not Delivered,04:49:30,21
4716,4716,Delivered,10:34:04,1
4717,4717,Delivered,01:44:35,27
4718,4718,Delivered,11:25:46,20
4719,4719,Delivered,00:27:08,27
4720,4720,Delivered,03:39:34,6
4721,4721,Delivered,10:52:26,22
4722,4722,Delivered,05:58:35,6
4723,4723,Delivered,09:42:29,8
4724,4724,Delivered,02:29:36,5
4725,4725,Delivered,06:04:54,8
4726,4726,Delivered,06:07:12,5
4727,4727,Delivered,03:44:30,24
4728,4728,Delivered,05:04:10,10
4729,4729,Delivered,06:11:22,30
4730,4730,Delivered,08:17:23,28
4731,4731,Delivered,09:21:48,32
4732,4732,Delivered,00:56:31,34
4733,4733,Delivered,05:27:05,16
4734,4734,Delivered,05:18:36,12
4735,4735,Delivered,11:31:39,12
4736,4736,Delivered,11:01:40,14
4737,4737,Not Delivered,09:42:04,5
4738,4738,Delivered,03:52:57,25
4739,4739,Delivered,03:17:52,19
4740,4740,Delivered,03:02:54,10
4741,4741,Delivered,02:00:49,25
4742,4742,Delivered,02:21:55,20
4743,4743,Delivered,11:31:23,11
4744,4744,Delivered,11:58:02,10
4745,4745,Delivered,03:17:29,22
4746,4746,Delivered,00:53:01,20
4747,4747,Delivered,12:36:11,25
4748,4748,Delivered,09:46:24,2
4749,4749,Delivered,09:10:51,2
4750,4750,Delivered,09:25:02,31
4751,4751,Delivered,04:17:36,21
4752,4752,Delivered,02:06:12,34
4753,4753,Delivered,03:58:48,11
4754,4754,Delivered,07:04:59,30
4755,4755,Delivered,12:54:07,20
4756,4756,Delivered,07:11:03,34
4757,4757,Delivered,02:31:46,33
4758,4758,Delivered,00:31:42,33
4759,4759,Delivered,04:05:45,34
4760,4760,Delivered,02:12:00,23
4761,4761,Delivered,06:07:31,24
4762,4762,Delivered,00:30:37,10
4763,4763,Delivered,03:05:19,33
4764,4764,Not Delivered,02:08:12,8
4765,4765,Delivered,03:02:11,20
4766,4766,Delivered,11:15:04,24
4767,4767,Delivered,07:54:16,25
4768,4768,Delivered,09:20:58,17
4769,4769,Delivered,05:28:00,14
4770,4770,Delivered,03:44:09,31
4771,4771,Delivered,03:18:06,1
4772,4772,Delivered,03:40:58,27
4773,4773,Delivered,04:06:59,21
4774,4774,Delivered,03:14:50,22
4775,4775,Delivered,11:58:48,15
4776,4776,Delivered,11:31:22,8
4777,4777,Delivered,09:59:02,12
4778,4778,Delivered,05:03:08,4
4779,4779,Delivered,04:15:38,6
4780,4780,Delivered,04:02:02,5
4781,4781,Delivered,05:14:04,17
4782,4782,Delivered,04:54:28,24
4783,4783,Delivered,03:15:20,7
4784,4784,Delivered,06:43:24,24
4785,4785,Not Delivered,11:25:13,18
4786,4786,Delivered,07:17:19,22
4787,4787,Delivered,04:54:34,5
4788,4788,Delivered,00:09:14,2
4789,4789,Delivered,06:27:06,30
4790,4790,Delivered,04:37:56,26
4791,4791,Delivered,04:53:48,25
4792,4792,Delivered,07:46:28,8
4793,4793,Delivered,02:57:05,20
4794,4794,Delivered,06:43:58,5
4795,4795,Delivered,10:44:59,12
4796,4796,Delivered,09:11:14,10
4797,4797,Delivered,05:31:11,23
4798,4798,Delivered,09:27:10,18
4799,4799,Delivered,10:48:06,19
4800,4800,Delivered,01:58:45,26
4801,4801,Delivered,00:50:34,1
4802,4802,Delivered,03:35:46,21
4803,4803,Delivered,09:59:26,32
4804,4804,Delivered,04:28:53,25
4805,4805,Delivered,09:10:54,24
4806,4806,Delivered,11:32:10,27
4807,4807,Delivered,12:06:38,21
4808,4808,Delivered,11:27:39,20
4809,4809,Delivered,02:18:50,23
4810,4810,Delivered,10:07:39,2
4811,4811,Delivered,03:35:06,25
4812,4812,Delivered,08:20:47,30
4813,4813,Delivered,11:42:12,33
4814,4814,Delivered,02:56:12,31
4815,4815,Delivered,10:45:05,13
4816,4816,Delivered,03:44:39,22
4817,4817,Delivered,01:43:43,6
4818,4818,Delivered,02:15:21,3
4819,4819,Delivered,05:40:53,19
4820,4820,Delivered,04:49:09,24
4821,4821,Delivered,12:57:05,9
4822,4822,Delivered,01:19:04,31
4823,4823,Delivered,06:39:22,13
4824,4824,Delivered,00:52:34,22
4825,4825,Delivered,03:50:19,29
4826,4826,Delivered,00:19:27,4
4827,4827,Delivered,08:50:49,4
4828,4828,Not Delivered,11:59:48,17
4829,4829,Delivered,06:42:54,24
4830,4830,Delivered,08:19:21,21
4831,4831,Delivered,07:51:56,16
4832,4832,Delivered,12:42:41,16
4833,4833,Delivered,04:57:12,18
4834,4834,Delivered,10:11:01,26
4835,4835,Delivered,09:41:32,16
4836,4836,Delivered,04:45:45,17
4837,4837,Delivered,06:16:19,15
4838,4838,Delivered,01:38:13,20
4839,4839,Delivered,01:26:31,15
4840,4840,Delivered,04:10:30,19
4841,4841,Not Delivered,01:15:38,34
4842,4842,Delivered,05:10:09,2
4843,4843,Delivered,07:38:32,12
4844,4844,Delivered,05:01:26,23
4845,4845,Delivered,04:06:41,21
4846,4846,Delivered,09:17:56,22
4847,4847,Delivered,02:07:52,29
4848,4848,Delivered,02:52:20,33
4849,4849,Not Delivered,04:55:22,26
4850,4850,Delivered,03:56:55,23
4851,4851,Delivered,04:33:04,6
4852,4852,Delivered,00:24:24,28
4853,4853,Delivered,10:15:20,24
4854,4854,Not Delivered,04:30:22,30
4855,4855,Not Delivered,10:57:43,34
4856,4856,Delivered,09:12:21,29
4857,4857,Delivered,09:44:59,22
4858,4858,Not Delivered,00:02:14,14
4859,4859,Delivered,09:04:48,4
4860,4860,Delivered,07:21:42,11
4861,4861,Delivered,04:26:11,32
4862,4862,Delivered,03:29:12,21
4863,4863,Delivered,04:48:55,9
4864,4864,Delivered,09:09:54,2
4865,4865,Delivered,02:48:31,14
4866,4866,Delivered,09:49:41,9
4867,4867,Delivered,10:50:14,20
4868,4868,Delivered,10:13:04,22
4869,4869,Delivered,07:32:56,8
4870,4870,Delivered,01:43:23,24
4871,4871,Delivered,12:54:09,11
4872,4872,Delivered,10:25:53,21
4873,4873,Delivered,05:30:36,6
4874,4874,Not Delivered,12:30:57,7
4875,4875,Delivered,12:06:16,34
4876,4876,Delivered,12:36:07,1
4877,4877,Delivered,10:04:22,28
4878,4878,Delivered,10:48:07,5
4879,4879,Delivered,04:55:13,31
4880,4880,Delivered,05:06:22,4
4881,4881,Delivered,07:12:18,5
4882,4882,Delivered,05:28:03,29
4883,4883,Delivered,01:33:50,12
4884,4884,Delivered,10:37:55,28
4885,4885,Delivered,08:16:29,10
4886,4886,Delivered,03:04:41,10
4887,4887,Delivered,06:07:23,22
4888,4888,Delivered,02:11:05,26
4889,4889,Delivered,06:01:25,27
4890,4890,Delivered,10:03:33,22
4891,4891,Delivered,07:56:17,31
4892,4892,Delivered,09:40:48,14
4893,4893,Delivered,02:45:20,5
4894,4894,Delivered,12:00:47,22
4895,4895,Delivered,02:04:12,13
4896,4896,Delivered,06:43:14,13
4897,4897,Delivered,01:41:20,26
4898,4898,Delivered,11:41:01,3
4899,4899,Delivered,11:13:50,2
4900,4900,Delivered,07:40:01,21
4901,4901,Delivered,10:12:34,32
4902,4902,Delivered,02:33:10,30
4903,4903,Delivered,07:15:07,13
4904,4904,Delivered,04:08:12,30
4905,4905,Delivered,08:53:29,33
4906,4906,Not Delivered,12:20:43,7
4907,4907,Delivered,09:21:49,27
4908,4908,Delivered,00:35:23,11
4909,4909,Delivered,09:39:17,14
4910,4910,Delivered,00:24:40,21
4911,4911,Delivered,09:34:42,9
4912,4912,Delivered,06:20:34,15
4913,4913,Delivered,04:21:19,12
4914,4914,Delivered,03:50:04,28
4915,4915,Delivered,02:38:51,18
4916,4916,Delivered,01:53:16,2
4917,4917,Delivered,00:06:58,11
4918,4918,Delivered,02:25:41,22
4919,4919,Delivered,09:56:28,6
4920,4920,Delivered,06:07:21,8
4921,4921,Delivered,06:13:00,10
4922,4922,Delivered,07:06:45,23
4923,4923,Delivered,07:25:16,13
4924,4924,Not Delivered,00:24:33,7
4925,4925,Delivered,01:17:33,15
4926,4926,Delivered,00:19:31,15
4927,4927,Delivered,12:48:51,21
4928,4928,Delivered,03:44:52,34
4929,4929,Delivered,03:05:27,32
4930,4930,Delivered,06:35:12,31
4931,4931,Delivered,07:58:31,29
4932,4932,Delivered,04:45:56,23
4933,4933,Delivered,08:17:11,30
4934,4934,Delivered,06:16:51,20
4935,4935,Delivered,02:30:12,5
4936,4936,Delivered,08:28:47,1
4937,4937,Delivered,08:37:39,19
4938,4938,Delivered,01:04:30,29
4939,4939,Delivered,02:20:17,13
4940,4940,Delivered,04:04:58,5
4941,4941,Delivered,11:57:41,24
4942,4942,Delivered,08:27:54,21
4943,4943,Delivered,03:40:41,22
4944,4944,Delivered,04:47:33,10
4945,4945,Delivered,01:37:21,18
4946,4946,Delivered,12:34:07,31
4947,4947,Delivered,08:13:15,8
4948,4948,Delivered,09:49:16,32
4949,4949,Delivered,08:05:24,6
4950,4950,Delivered,00:00:22,27
4951,4951,Delivered,05:32:34,9
4952,4952,Delivered,10:52:17,20
4953,4953,Delivered,02:33:24,16
4954,4954,Delivered,03:56:07,9
4955,4955,Delivered,03:05:28,6
4956,4956,Delivered,05:51:14,25
4957,4957,Delivered,00:50:53,31
4958,4958,Delivered,11:17:10,10
4959,4959,Delivered,01:49:16,5
4960,4960,Delivered,08:47:12,4
4961,4961,Delivered,03:32:34,28
4962,4962,Delivered,07:34:18,2
4963,4963,Delivered,12:29:20,15
4964,4964,Delivered,11:07:14,9
4965,4965,Not Delivered,07:11:32,2
4966,4966,Delivered,12:49:19,25
4967,4967,Delivered,08:04:20,10
4968,4968,Delivered,07:38:38,25
4969,4969,Delivered,03:26:41,13
4970,4970,Delivered,09:40:17,21
4971,4971,Delivered,12:51:25,33
4972,4972,Delivered,09:02:12,2
4973,4973,Delivered,03:01:50,27
4974,4974,Delivered,12:54:58,10
4975,4975,Delivered,11:40:58,34
4976,4976,Delivered,06:41:34,7
4977,4977,Delivered,08:55:58,14
4978,4978,Delivered,09:15:56,23
4979,4979,Delivered,12:03:23,4
4980,4980,Delivered,01:05:43,15
4981,4981,Delivered,12:14:55,3
4982,4982,Delivered,07:36:48,32
4983,4983,Delivered,10:01:10,15
4984,4984,Delivered,07:35:57,20
4985,4985,Delivered,07:02:36,21
4986,4986,Delivered,09:52:09,23
4987,4987,Delivered,10:47:55,1
4988,4988,Delivered,06:00:24,5
4989,4989,Delivered,07:01:24,32
4990,4990,Delivered,08:10:30,10
4991,4991,Delivered,07:36:30,24
4992,4992,Delivered,07:37:21,1
4993,4993,Delivered,09:27:44,13
4994,4994,Delivered,05:20:23,17
4995,4995,Delivered,11:50:45,12
4996,4996,Delivered,03:01:46,20
4997,4997,Delivered,08:02:49,20
4998,4998,Delivered,07:03:35,22
4999,4999,Delivered,01:25:36,7
5000,5000,Delivered,00:50:02,34
5001,5001,Delivered,02:45:36,33
5002,5002,Delivered,06:39:42,17
5003,5003,Delivered,10:14:20,12
5004,5004,Delivered,10:04:16,32
5005,5005,Delivered,04:09:17,31
5006,5006,Delivered,06:02:55,30
5007,5007,Delivered,12:22:13,2
5008,5008,Delivered,06:01:14,33
5009,5009,Delivered,05:25:49,22
5010,5010,Delivered,04:09:54,17
5011,5011,Delivered,11:41:01,8
5012,5012,Delivered,03:39:13,7
5013,5013,Delivered,02:09:59,30
5014,5014,Delivered,12:36:56,14
5015,5015,Delivered,04:48:32,33
5016,5016,Delivered,04:36:00,23
5017,5017,Delivered,03:00:52,23
5018,5018,Delivered,08:49:13,5
5019,5019,Delivered,06:13:25,12
5020,5020,Delivered,04:04:14,27
5021,5021,Delivered,00:06:36,14
5022,5022,Delivered,02:26:56,23
5023,5023,Delivered,02:39:22,16
5024,5024,Delivered,10:21:27,32
5025,5025,Delivered,11:10:43,29
5026,5026,Delivered,04:48:44,32
5027,5027,Delivered,03:11:43,8
5028,5028,Delivered,03:59:26,9
5029,5029,Delivered,03:49:13,25
5030,5030,Delivered,07:38:00,32
5031,5031,Delivered,10:14:19,3
5032,5032,Delivered,09:54:13,19
5033,5033,Delivered,06:07:27,1
5034,5034,Delivered,01:25:59,27
5035,5035,Delivered,05:39:04,30
5036,5036,Delivered,02:55:13,20
5037,5037,Delivered,06:36:57,15
5038,5038,Delivered,05:32:08,9
5039,5039,Delivered,01:36:29,22
5040,5040,Delivered,09:08:22,20
5041,5041,Delivered,02:24:16,21
5042,5042,Not Delivered,07:41:22,24
5043,5043,Delivered,12:35:28,32
5044,5044,Not Delivered,00:11:44,10
5045,5045,Not Delivered,02:34:47,29
5046,5046,Delivered,03:14:38,12
5047,5047,Delivered,00:40:28,26
5048,5048,Delivered,07:33:27,21
5049,5049,Delivered,09:53:15,15
5050,5050,Delivered,05:50:35,28
5051,5051,Delivered,11:42:49,26
5052,5052,Delivered,06:18:50,11
5053,5053,Delivered,01:11:48,26
5054,5054,Delivered,03:42:43,19
5055,5055,Delivered,01:34:53,3
5056,5056,Delivered,02:32:18,28
5057,5057,Delivered,09:59:43,16
5058,5058,Delivered,02:26:39,12
5059,5059,Delivered,12:07:54,8
5060,5060,Delivered,04:15:18,26
5061,5061,Delivered,01:03:40,10
5062,5062,Delivered,08:02:48,27
5063,5063,Delivered,06:36:35,26
5064,5064,Delivered,00:37:55,25
5065,5065,Delivered,05:11:18,13
5066,5066,Delivered,00:16:11,29
5067,5067,Delivered,07:07:37,5
5068,5068,Delivered,02:34:52,7
5069,5069,Delivered,00:52:26,30
5070,5070,Delivered,11:22:49,30
5071,5071,Delivered,11:30:43,32
5072,5072,Delivered,05:59:13,14
5073,5073,Delivered,04:56:40,6
5074,5074,Delivered,11:22:26,10
5075,5075,Delivered,10:12:56,3
5076,5076,Delivered,06:21:58,17
5077,5077,Delivered,11:11:07,1
5078,5078,Delivered,02:45:56,3
5079,5079,Delivered,09:22:53,28
5080,5080,Delivered,02:33:33,15
5081,5081,Delivered,00:08:10,13
5082,5082,Delivered,03:46:37,31
5083,5083,Delivered,10:45:59,14
5084,5084,Delivered,00:29:02,30
5085,5085,Delivered,07:07:38,4
5086,5086,Delivered,06:21:27,19
5087,5087,Delivered,07:58:40,5
5088,5088,Delivered,04:59:27,18
5089,5089,Delivered,08:42:16,3
5090,5090,Delivered,04:32:58,26
5091,5091,Delivered,12:59:06,17
5092,5092,Delivered,01:40:45,16
5093,5093,Delivered,03:43:58,16
5094,5094,Delivered,06:32:14,33
5095,5095,Delivered,06:39:18,2
5096,5096,Delivered,03:10:14,4
5097,5097,Delivered,04:16:12,5
5098,5098,Delivered,08:27:02,19
5099,5099,Delivered,03:31:53,30
5100,5100,Delivered,01:15:39,19
5101,5101,Delivered,10:39:52,11
5102,5102,Delivered,04:28:13,14
5103,5103,Delivered,09:07:19,18
5104,5104,Delivered,05:02:58,27
5105,5105,Delivered,05:25:42,2
5106,5106,Delivered,11:17:31,29
5107,5107,Delivered,10:15:43,11
5108,5108,Delivered,10:39:33,8
5109,5109,Delivered,11:15:18,16
5110,5110,Delivered,11:35:31,7
5111,5111,Not Delivered,02:11:12,23
5112,5112,Delivered,07:57:12,28
5113,5113,Delivered,02:29:53,13
5114,5114,Delivered,10:06:38,32
5115,5115,Delivered,00:47:07,7
5116,5116,Delivered,04:20:34,16
5117,5117,Not Delivered,03:21:26,20
5118,5118,Delivered,04:32:00,8
5119,5119,Delivered,11:51:52,28
5120,5120,Delivered,01:12:07,3
5121,5121,Delivered,11:36:02,24
5122,5122,Delivered,03:29:58,21
5123,5123,Not Delivered,09:55:10,23
5124,5124,Delivered,10:17:00,27
5125,5125,Delivered,07:17:01,24
5126,5126,Delivered,08:46:58,30
5127,5127,Delivered,03:03:28,2
5128,5128,Delivered,11:30:38,4
5129,5129,Delivered,09:07:12,2
5130,5130,Delivered,09:19:25,15
5131,5131,Delivered,12:50:39,29
5132,5132,Delivered,06:43:19,31
5133,5133,Delivered,05:37:44,22
5134,5134,Delivered,07:04:16,23
5135,5135,Delivered,07:11:09,14
5136,5136,Delivered,12:30:07,6
5137,5137,Delivered,02:29:16,23
5138,5138,Delivered,06:23:13,33
5139,5139,Delivered,06:04:08,14
5140,5140,Delivered,05:21:08,6
5141,5141,Delivered,11:39:18,22
5142,5142,Delivered,07:48:21,25
5143,5143,Not Delivered,07:57:47,15
5144,5144,Delivered,00:59:46,20
5145,5145,Delivered,01:35:16,2
5146,5146,Delivered,07:34:07,25
5147,5147,Delivered,12:05:03,17
5148,5148,Delivered,06:00:06,2
5149,5149,Delivered,01:52:39,4
5150,5150,Delivered,00:02:34,15
5151,5151,Delivered,10:05:01,27
5152,5152,Delivered,10:04:59,10
5153,5153,Delivered,10:43:10,7
5154,5154,Delivered,02:04:17,16
5155,5155,Delivered,10:24:27,4
5156,5156,Delivered,10:50:37,13
5157,5157,Delivered,09:10:36,19
5158,5158,Delivered,05:51:14,23
5159,5159,Delivered,03:40:49,24
5160,5160,Delivered,03:35:55,20
5161,5161,Delivered,01:36:34,18
5162,5162,Delivered,03:20:02,16
5163,5163,Delivered,12:09:27,1
5164,5164,Delivered,00:11:02,27
5165,5165,Delivered,08:07:46,8
5166,5166,Delivered,07:37:14,2
5167,5167,Delivered,09:17:11,33
5168,5168,Delivered,06:35:16,25
5169,5169,Not Delivered,09:59:44,33
5170,5170,Delivered,00:38:25,11
5171,5171,Delivered,00:28:07,1
5172,5172,Delivered,08:35:09,3
5173,5173,Delivered,03:26:15,18
5174,5174,Delivered,09:31:50,34
5175,5175,Delivered,05:19:40,1
5176,5176,Delivered,12:26:21,25
5177,5177,Delivered,01:22:11,11
5178,5178,Delivered,00:42:01,2
5179,5179,Delivered,08:18:57,24
5180,5180,Delivered,03:05:35,11
5181,5181,Delivered,08:02:49,5
5182,5182,Delivered,05:16:50,4
5183,5183,Delivered,09:51:12,17
5184,5184,Delivered,08:36:07,11
5185,5185,Delivered,10:00:50,21
5186,5186,Delivered,05:23:37,6
5187,5187,Delivered,11:27:41,7
5188,5188,Delivered,10:12:43,1
5189,5189,Delivered,01:00:47,23
5190,5190,Delivered,02:57:01,24
5191,5191,Delivered,09:08:04,32
5192,5192,Delivered,07:54:03,32
5193,5193,Delivered,03:38:51,22
5194,5194,Delivered,12:06:37,30
5195,5195,Delivered,03:57:56,19
5196,5196,Delivered,06:01:22,8
5197,5197,Delivered,12:11:55,1
5198,5198,Delivered,06:45:16,13
